structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,donor,sample,name,parent_structure_id,hemisphere,graph_order,structure_id_path,color_hex_triplet
4223,4,11108,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1269856,95,66,74,-4,17,43,donor12876,donor12876_sample_60,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4023,4,11100,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1269855,95,43,74,-4,17,66,donor12876,donor12876_sample_61,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4031,4,11140,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",1270067,138,57,74,-47,17,52,donor12876,donor12876_sample_62,"middle frontal gyrus, left, inferior bank of gyrus",4029,L,47,/4005/4006/4007/4008/4009/4028/4029/4031/,E8CD59
4030,4,11132,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1270066,116,60,74,-25,17,49,donor12876,donor12876_sample_63,"middle frontal gyrus, left, superior bank of gyrus",4029,L,46,/4005/4006/4007/4008/4009/4028/4029/4030/,E8CD59
4905,4,11077,CX,TP-m,"temporal pole, left, medial aspect",1270352,119,152,75,-28,16,-43,donor12876,donor12876_sample_64,"temporal pole, left, medial aspect",4175,L,303,/4005/4006/4007/4008/4132/4174/4175/4905/,FF9C7F
4904,4,11069,CX,TP-i,"temporal pole, left, inferior aspect",1270353,137,149,75,-46,16,-40,donor12876,donor12876_sample_65,"temporal pole, left, inferior aspect",4175,L,302,/4005/4006/4007/4008/4132/4174/4175/4904/,FF9C7F
4903,4,11061,CX,TP-s,"temporal pole, left, superior aspect",1270351,123,136,75,-32,16,-27,donor12876,donor12876_sample_66,"temporal pole, left, superior aspect",4175,L,301,/4005/4006/4007/4008/4132/4174/4175/4903/,FF9C7F
4224,3,11068,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,96,92,63,-5,28,17,donor12876,donor12876_sample_67,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4224,3,10997,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1265790,95,92,63,-4,28,17,donor12876,donor12876_sample_68,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4039,2,10965,CX,trIFG,"inferior frontal gyrus, triangular part, left",1266555,128,113,44,-37,47,-4,donor12876,donor12876_sample_69,"inferior frontal gyrus, triangular part, left",4038,L,33,/4005/4006/4007/4008/4009/4035/4038/4039/,E8C659
4048,2,10996,CX,GRe,"gyrus rectus, left",1266592,96,138,44,-5,47,-29,donor12876,donor12876_sample_70,"gyrus rectus, left",4047,L,21,/4005/4006/4007/4008/4009/4047/4048/,E8C459
4024,2,11084,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1266482,116,58,47,-25,44,51,donor12876,donor12876_sample_71,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4030,2,10988,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1266483,133,69,46,-42,45,40,donor12876,donor12876_sample_72,"middle frontal gyrus, left, superior bank of gyrus",4029,L,46,/4005/4006/4007/4008/4009/4028/4029/4030/,E8CD59
4051,3,11053,CX,MOrG,"medial orbital gyrus, left",1265850,102,133,59,-11,32,-24,donor12876,donor12876_sample_73,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4051,4,11148,CX,MOrG,"medial orbital gyrus, left",1270348,115,135,75,-24,16,-26,donor12876,donor12876_sample_74,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4245,8,13545,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",1279485,128,118,126,-37,-35,-9,donor12876,donor12876_sample_211,"parahippocampal gyrus, left, bank of the cos",4243,L,157,/4005/4006/4007/4008/4219/4242/4243/4245/,BF934C
4244,6,13521,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",1295448,107,141,100,-16,-9,-32,donor12876,donor12876_sample_212,"parahippocampal gyrus, left, lateral bank of gyrus",4243,L,156,/4005/4006/4007/4008/4219/4242/4243/4244/,BF934C
4244,6,13513,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",1295447,106,140,100,-15,-9,-31,donor12876,donor12876_sample_213,"parahippocampal gyrus, left, lateral bank of gyrus",4243,L,156,/4005/4006/4007/4008/4219/4242/4243/4244/,BF934C
4230,8,13394,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",1279548,108,65,125,-17,-34,44,donor12876,donor12876_sample_214,"cingulate gyrus, parietal part, left, superior bank of gyrus",4229,L,109,/4005/4006/4007/4008/4219/4220/4228/4229/4230/,7F6233
4074,8,13481,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",1284226,91,57,125,0,-34,52,donor12876,donor12876_sample_215,"paracentral lobule, anterior part, left, inferior bank of gyrus",4072,L,57,/4005/4006/4007/4008/4009/4071/4072/4074/,E8CF59
4244,7,13457,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",1288777,117,142,111,-26,-20,-33,donor12876,donor12876_sample_216,"parahippocampal gyrus, left, lateral bank of gyrus",4243,L,156,/4005/4006/4007/4008/4219/4242/4243/4244/,BF934C
4107,8,11311,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",1279520,154,87,126,-63,-35,22,donor12876,donor12876_sample_217,"supramarginal gyrus, left, inferior bank of gyrus",4105,L,221,/4005/4006/4007/4008/4084/4103/4104/4105/4107/,FF5D62
4136,7,11342,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1284162,152,116,110,-61,-19,-7,donor12876,donor12876_sample_218,"superior temporal gyrus, left, inferior bank of gyrus",4134,L,295,/4005/4006/4007/4008/4132/4133/4134/4136/,FF997F
4089,6,11334,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",1280042,159,89,99,-68,-8,20,donor12876,donor12876_sample_219,"postcentral gyrus, left, inferior lateral aspect of gyrus",4086,L,236,/4005/4006/4007/4008/4084/4085/4086/4089/,FF6C62
4090,6,11294,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",1280039,134,89,99,-43,-8,20,donor12876,donor12876_sample_220,"postcentral gyrus, left, bank of the posterior central sulcus",4086,L,237,/4005/4006/4007/4008/4084/4085/4086/4090/,FF6C62
4901,3,11309,CX,IRoG,"inferior rostral gyrus, left",1266195,96,131,60,-5,31,-22,donor12876,donor12876_sample_223,"inferior rostral gyrus, left",4900,L,36,/4005/4006/4007/4008/4009/4900/4901/,E8C859
4063,3,11293,CX,SCG,"subcallosal cingulate gyrus, left",1266194,98,126,61,-7,30,-17,donor12876,donor12876_sample_225,"subcallosal cingulate gyrus, left",4062,L,122,/4005/4006/4007/4008/4219/4220/4062/4063/,7F5F33
4099,9,11312,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",1283488,123,62,138,-32,-47,47,donor12876,donor12876_sample_226,"superior parietal lobule, left, inferior bank of gyrus",4097,L,253,/4005/4006/4007/4008/4084/4096/4097/4099/,FF7B62
4098,9,11304,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",1283487,116,57,137,-25,-46,52,donor12876,donor12876_sample_227,"superior parietal lobule, left, superior bank of gyrus",4097,L,252,/4005/4006/4007/4008/4084/4096/4097/4098/,FF7B62
4089,8,11287,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",1279523,131,59,126,-40,-35,50,donor12876,donor12876_sample_228,"postcentral gyrus, left, inferior lateral aspect of gyrus",4086,L,236,/4005/4006/4007/4008/4084/4085/4086/4089/,FF6C62
4088,8,11279,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",1279522,129,41,126,-38,-35,68,donor12876,donor12876_sample_229,"postcentral gyrus, left, superior lateral aspect of gyrus",4086,L,235,/4005/4006/4007/4008/4084/4085/4086/4088/,FF6C62
4149,8,11264,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",1279551,145,136,127,-54,-36,-27,donor12876,donor12876_sample_230,"inferior temporal gyrus, left, bank of the its",4148,L,272,/4005/4006/4007/4008/4132/4147/4148/4149/,FF8D7F
4149,7,11206,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",1279886,141,143,110,-50,-19,-34,donor12876,donor12876_sample_231,"inferior temporal gyrus, left, bank of the its",4148,L,272,/4005/4006/4007/4008/4132/4147/4148/4149/,FF8D7F
4088,7,11190,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",1279797,146,50,111,-55,-20,59,donor12876,donor12876_sample_232,"postcentral gyrus, left, superior lateral aspect of gyrus",4086,L,235,/4005/4006/4007/4008/4084/4085/4086/4088/,FF6C62
4015,7,11174,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",1279795,127,64,111,-36,-20,45,donor12876,donor12876_sample_233,"precentral gyrus, left, bank of the central sulcus",4011,L,75,/4005/4006/4007/4008/4009/4010/4011/4015/,E8D659
4224,6,11300,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1279335,93,80,100,-2,-9,29,donor12876,donor12876_sample_234,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4224,6,11236,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1279332,93,84,100,-2,-9,25,donor12876,donor12876_sample_235,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4223,6,11228,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1279331,103,77,100,-12,-9,32,donor12876,donor12876_sample_236,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4223,6,13881,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1279331,102,77,100,-11,-9,32,donor12876,donor12876_sample_237,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4136,6,14073,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1279541,155,125,99,-64,-8,-16,donor12876,donor12876_sample_238,"superior temporal gyrus, left, inferior bank of gyrus",4134,L,295,/4005/4006/4007/4008/4132/4133/4134/4136/,FF997F
4143,5,11292,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",1275915,140,145,88,-49,3,-36,donor12876,donor12876_sample_239,"middle temporal gyrus, left, inferior bank of gyrus",4141,L,282,/4005/4006/4007/4008/4132/4140/4141/4143/,FF907F
4142,5,11284,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",1275914,145,139,88,-54,3,-30,donor12876,donor12876_sample_240,"middle temporal gyrus, left, superior bank of gyrus",4141,L,281,/4005/4006/4007/4008/4132/4140/4141/4142/,FF907F
4013,6,11308,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",1279377,129,39,100,-38,-9,70,donor12876,donor12876_sample_241,"precentral gyrus, left, superior lateral aspect of gyrus",4011,L,73,/4005/4006/4007/4008/4009/4010/4011/4013/,E8D659
4215,10,11113,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",1270706,149,110,148,-58,-57,-1,donor12876,donor12876_sample_242,"superior occipital gyrus, left, inferior bank of gyrus",4213,L,205,/4005/4006/4007/4008/4180/4212/4213/4215/,E88F51
4215,10,11105,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",1270705,147,109,148,-56,-57,0,donor12876,donor12876_sample_243,"superior occipital gyrus, left, inferior bank of gyrus",4213,L,205,/4005/4006/4007/4008/4180/4212/4213/4215/,E88F51
4231,10,11096,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",1270785,93,91,146,-2,-55,18,donor12876,donor12876_sample_244,"cingulate gyrus, parietal part, left, inferior bank of gyrus",4229,L,110,/4005/4006/4007/4008/4219/4220/4228/4229/4231/,7F6233
4121,10,11080,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",1270789,102,75,146,-11,-55,34,donor12876,donor12876_sample_245,"precuneus, left, inferior lateral bank of gyrus",4119,L,246,/4005/4006/4007/4008/4084/4118/4119/4121/,FF7462
4193,10,11128,CX,LiG-pest,"lingual gyrus, left, peristriate",1270774,122,115,147,-31,-56,-6,donor12876,donor12876_sample_246,"lingual gyrus, left, peristriate",4192,L,181,/4005/4006/4007/4008/4180/4191/4192/4193/,E88051
4186,10,11269,CX,Cun-pest,"cuneus, left, peristriate",1270777,105,92,146,-14,-55,17,donor12876,donor12876_sample_247,"cuneus, left, peristriate",4185,L,167,/4005/4006/4007/4008/4180/4184/4185/4186/,E87751
4114,10,11065,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",1270208,146,80,148,-55,-57,29,donor12876,donor12876_sample_248,"angular gyrus, left, inferior bank of gyrus",4112,L,214,/4005/4006/4007/4008/4084/4103/4111/4112/4114/,FF5D62
4098,11,11126,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",1270309,113,46,160,-22,-69,63,donor12876,donor12876_sample_249,"superior parietal lobule, left, superior bank of gyrus",4097,L,252,/4005/4006/4007/4008/4084/4096/4097/4098/,FF7B62
4214,11,11135,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",1270793,143,85,161,-52,-70,24,donor12876,donor12876_sample_250,"superior occipital gyrus, left, superior bank of gyrus",4213,L,204,/4005/4006/4007/4008/4180/4212/4213/4214/,E88F51
4200,11,11111,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",1270332,141,122,162,-50,-71,-13,donor12876,donor12876_sample_251,"occipito-temporal gyrus, left, superior bank of gyrus",4199,L,197,/4005/4006/4007/4008/4180/4198/4199/4200/,E88A51
4023,5,11085,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1270807,94,48,87,-3,4,61,donor12876,donor12876_sample_252,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4030,5,11101,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1271160,129,55,87,-38,4,54,donor12876,donor12876_sample_253,"middle frontal gyrus, left, superior bank of gyrus",4029,L,46,/4005/4006/4007/4008/4009/4028/4029/4030/,E8CD59
4224,5,11117,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1270850,94,84,86,-3,5,25,donor12876,donor12876_sample_254,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4223,5,11109,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1270849,99,75,86,-8,5,34,donor12876,donor12876_sample_255,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4273,5,11078,CX,SIG,"short insular gyri, left",1270923,135,106,88,-44,3,3,donor12876,donor12876_sample_256,"short insular gyri, left",4272,L,96,/4005/4006/4007/4008/4268/4272/4273/,EFFF61
4013,5,11141,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",1270928,150,67,86,-59,5,42,donor12876,donor12876_sample_257,"precentral gyrus, left, superior lateral aspect of gyrus",4011,L,73,/4005/4006/4007/4008/4009/4010/4011/4013/,E8D659
4031,3,11013,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",1265869,141,72,61,-50,30,37,donor12876,donor12876_sample_258,"middle frontal gyrus, left, inferior bank of gyrus",4029,L,47,/4005/4006/4007/4008/4009/4028/4029/4031/,E8CD59
4030,3,11005,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",1265864,132,57,62,-41,29,52,donor12876,donor12876_sample_259,"middle frontal gyrus, left, superior bank of gyrus",4029,L,46,/4005/4006/4007/4008/4009/4028/4029/4030/,E8CD59
4051,3,10966,CX,MOrG,"medial orbital gyrus, left",1265851,100,137,59,-9,32,-28,donor12876,donor12876_sample_260,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4048,3,11045,CX,GRe,"gyrus rectus, left",1265849,99,134,59,-8,32,-25,donor12876,donor12876_sample_261,"gyrus rectus, left",4047,L,21,/4005/4006/4007/4008/4009/4047/4048/,E8C459
4024,2,10980,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",1266482,115,58,47,-24,44,51,donor12876,donor12876_sample_262,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4048,2,11028,CX,GRe,"gyrus rectus, left",1266593,97,136,44,-6,47,-27,donor12876,donor12876_sample_263,"gyrus rectus, left",4047,L,21,/4005/4006/4007/4008/4009/4047/4048/,E8C459
4224,2,11020,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1266588,96,127,45,-5,46,-18,donor12876,donor12876_sample_264,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4224,2,11060,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1266588,95,127,45,-4,46,-18,donor12876,donor12876_sample_265,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4060,2,11012,CX,LOrG,"lateral orbital gyrus, left",1266590,117,125,44,-26,47,-16,donor12876,donor12876_sample_266,"lateral orbital gyrus, left",4059,L,39,/4005/4006/4007/4008/4009/4059/4060/,E8CA59
4051,2,11004,CX,MOrG,"medial orbital gyrus, left",1266591,113,126,44,-22,47,-17,donor12876,donor12876_sample_267,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4039,2,11044,CX,trIFG,"inferior frontal gyrus, triangular part, left",1266553,131,113,44,-40,47,-4,donor12876,donor12876_sample_268,"inferior frontal gyrus, triangular part, left",4038,L,33,/4005/4006/4007/4008/4009/4035/4038/4039/,E8C659
4223,3,10989,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",1265789,94,74,63,-3,28,35,donor12876,donor12876_sample_269,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4023,3,13417,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1265788,95,62,63,-4,28,47,donor12876,donor12876_sample_270,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4039,3,11021,CX,trIFG,"inferior frontal gyrus, triangular part, left",1265974,146,99,59,-55,32,10,donor12876,donor12876_sample_271,"inferior frontal gyrus, triangular part, left",4038,L,33,/4005/4006/4007/4008/4009/4035/4038/4039/,E8C659
4023,2,10964,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",1266467,96,55,47,-5,44,54,donor12876,donor12876_sample_272,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4224,2,10972,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",1266689,96,110,46,-5,45,-1,donor12876,donor12876_sample_273,"cingulate gyrus, frontal part, left, inferior bank of gyrus",4222,L,103,/4005/4006/4007/4008/4219/4220/4221/4222/4224/,7F5B33
4114,9,11257,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",1283524,150,81,138,-59,-47,28,donor12876,donor12876_sample_274,"angular gyrus, left, inferior bank of gyrus",4112,L,214,/4005/4006/4007/4008/4084/4103/4111/4112/4114/,FF5D62
4231,9,11344,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",1283507,100,99,137,-9,-46,10,donor12876,donor12876_sample_275,"cingulate gyrus, parietal part, left, inferior bank of gyrus",4229,L,110,/4005/4006/4007/4008/4219/4220/4228/4229/4231/,7F6233
4208,11,11127,CX,IOG-i,"inferior occipital gyrus, left, inferior bank of gyrus",1270333,143,120,162,-52,-71,-11,donor12876,donor12876_sample_276,"inferior occipital gyrus, left, inferior bank of gyrus",4206,L,175,/4005/4006/4007/4008/4180/4205/4206/4208/,E87B51
4150,9,11297,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",1283602,145,139,137,-54,-46,-30,donor12876,donor12876_sample_277,"inferior temporal gyrus, left, lateral bank of gyrus",4148,L,273,/4005/4006/4007/4008/4132/4147/4148/4150/,FF8D7F
4151,8,11256,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",1279509,154,129,127,-63,-36,-20,donor12876,donor12876_sample_278,"inferior temporal gyrus, left, bank of mts",4148,L,274,/4005/4006/4007/4008/4132/4147/4148/4151/,FF8D7F
4136,8,11327,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",1279506,149,105,127,-58,-36,4,donor12876,donor12876_sample_279,"superior temporal gyrus, left, inferior bank of gyrus",4134,L,295,/4005/4006/4007/4008/4132/4133/4134/4136/,FF997F
